,origin_name,color,residue,turbidity,label
650,IMG_20210530_230149_1,2,2,1,2
651,IMG_20210603_113630,2,2,1,2
652,IMG_20210607_213921,2,1,0,1
653,IMG_20210607_213921_1,2,1,0,1
654,IMG_20210607_222342,2,2,1,2
655,IMG_20210607_222342_1,2,2,1,2
656,IMG_20210610_210811,2,2,1,2
657,IMG_20210610_210811_1,2,2,1,2
658,IMG_20210610_210816,2,2,1,2
659,IMG_20210610_210816_1,2,2,1,2
660,IMG_20210610_223715,2,2,1,1
661,IMG_20210610_223715_1,2,2,1,1
662,IMG_20210617_213922,2,2,1,2
663,IMG_20210617_213922_1,2,2,1,2
664,IMG_20210620_175248,2,2,1,2
665,IMG_20210620_175248_1,2,2,1,2
666,IMG_20210620_175257,2,2,1,2
667,IMG_20210620_175257_1,2,2,1,2
668,IMG_20210620_183720,2,2,1,2
669,IMG_20210620_183720_1,2,2,1,2
670,IMG_20210624_183010,2,2,1,2
671,IMG_20210624_183010_1,2,2,1,2
672,IMG_20210624_184856,2,1,1,1
673,IMG_20210624_184856_1,2,1,1,1
674,IMG_20210625_104844,2,0,1,0
675,IMG_20210625_104844_1,2,0,1,0
676,IMG_20210628_210537,2,1,1,1
677,IMG_20210628_210537_1,2,1,1,1
678,IMG_20210701_195103,2,2,1,2
679,IMG_20210701_195103_1,2,2,1,2
680,IMG_20210701_205159,2,2,1,2
681,IMG_20210701_205159_1,2,2,1,2
682,IMG_20210712_204643,2,2,1,2
683,IMG_20210712_204643_1,2,2,1,2
684,IMG_20210712_230421,2,2,1,2
685,IMG_20210712_230421_1,2,2,1,2
686,IMG_20210722_132646,2,1,1,1
687,IMG_20210722_151746,2,2,1,1
688,IMG_20210722_160502,2,2,1,1
689,IMG_20210722_171347,2,1,1,1
690,IMG_20210722_191656,2,1,1,1
691,IMG_20210722_220513,2,1,1,1
692,IMG_20210722_220513_1,2,1,1,1
693,IMG_20210723_000417_1,2,0,1,0
694,IMG_20210726_221224,2,2,1,2
695,IMG_20210726_221228,2,2,1,2
696,IMG_20210727_180853,2,2,1,2
697,IMG_20210727_180853_1,2,2,1,2
698,IMG_20210729_204530,2,2,1,2
699,IMG_20210802_215659,2,2,1,2
700,IMG_20210815_194510,2,1,1,1
701,IMG_20210815_194510_1,2,1,1,1
702,IMG_20210815_202908,2,1,1,1
703,IMG_20210815_202908_1,2,1,1,1
704,IMG_20210819_184214,2,2,1,1
705,IMG_20210819_184214_1,2,2,1,1
706,IMG_20210823_194132,2,2,1,2
707,IMG_20210823_194132_1,2,2,1,2
708,IMG_20210829_185152,2,2,1,1
709,IMG_20210829_185152_1,2,2,1,1
710,IMG_20210829_191029,2,2,1,2
711,IMG_20210829_191029_1,2,2,1,2
712,IMG_20210829_191029_1~2,2,2,1,2
713,IMG_20210829_201217,2,2,1,2
714,IMG_20210829_201217_1,2,2,1,2
715,IMG_20210830_095321_1,2,1,1,1
716,IMG_20210830_190819,2,2,0,1
717,IMG_20210830_190819_1,2,2,0,1
718,IMG_20210830_200956,2,2,0,1
719,IMG_20210830_200956_1,2,1,1,1
720,IMG_20210831_172820,2,1,1,1
721,IMG_20210831_172820_1,2,1,1,1
722,IMG_20210831_180844,2,1,1,1
723,IMG_20210831_180844_1,2,1,1,1
724,IMG_20210901_025331,2,2,0,0
725,IMG_20210901_061143,2,1,1,1
726,IMG_20210901_061143_1,2,1,1,1
727,IMG_20210901_064924,2,1,0,1
728,IMG_20210901_064924_1,2,1,0,1
729,IMG_20210902_192140,2,1,1,1
730,IMG_20210902_192140_1,2,1,1,1
731,IMG_20210902_203207,2,2,1,2
732,IMG_20210902_203207_1,2,2,1,2
733,IMG_20210902_211118,2,2,1,2
734,IMG_20210914_193331,2,1,1,1
735,IMG_20210914_193331_1,2,1,1,1
736,IMG_20210914_212601,2,2,1,2
737,IMG_20210914_212601_1,2,2,1,2
738,IMG_20210915_192103,2,1,1,1
739,IMG_20210915_200436,2,2,1,2
740,IMG_20210915_211508,2,2,1,2
741,IMG_20210915_233203,2,2,1,2
742,IMG_20210916_184627,2,1,0,1
743,IMG_20210916_184627_1,2,1,0,1
744,IMG_20210916_190835,2,2,1,2
745,IMG_20210916_193647,2,1,0,1
746,IMG_20210916_193647_1,2,1,0,1
747,IMG_20210916_201144,2,1,0,1
748,IMG_20210916_201144_1,2,1,0,1
749,IMG_20210922_191741,2,2,1,2
750,IMG_20210927_175737,2,1,1,1
751,IMG_20210927_175737_1,2,1,1,1
752,IMG_20210927_182343,2,2,1,1
753,IMG_20210927_200519,2,1,1,1
754,IMG_20210927_200519_1,2,1,1,1
755,IMG_20210930_215151,2,1,1,1
756,IMG_20210930_215151_1,2,1,1,1
757,IMG_20211004_193817,2,2,1,2
758,IMG_20211004_193817_1,2,2,1,2
759,IMG_20211004_205848,2,2,1,2
760,IMG_20211004_205848_1,2,2,1,2
761,IMG_20211005_201051,2,2,1,2
762,IMG_20211005_201051_1,2,2,1,2
763,IMG_20211006_212355,2,1,1,1
764,IMG_20211006_212355_1,2,1,1,1
765,IMG_20211006_231923,2,2,1,2
766,IMG_20211006_231923_1,2,2,1,2
767,IMG_20211007_214256,2,2,1,2
768,IMG_20211007_214256_1,2,2,1,2
769,IMG_20211007_221529,2,2,1,2
770,IMG_20211007_221529_1,2,2,1,2
771,IMG_20211007_221543,2,2,1,2
772,IMG_20211007_221543_1,2,2,1,2
773,IMG_20211012_193927,2,1,1,1
774,IMG_20211012_193927_1,2,1,1,1
775,IMG_20211012_205556,2,2,1,2
776,IMG_20211012_235406_1,2,1,1,1
777,IMG_20211014_181750,2,2,1,2
778,IMG_20211014_183835,2,2,1,2
779,IMG_20211019_222604_1,2,1,1,2
780,IMG_20211019_225250,2,2,1,2
781,IMG_20211019_225250_1,2,2,1,2
782,IMG_20211025_124252,2,2,1,2
783,IMG_20211026_041003,2,2,1,2
784,IMG_20211026_190758,2,1,1,1
785,IMG_20211026_204603,2,1,1,1
786,IMG_20211026_215839,2,1,1,1
787,IMG_20211026_234633,2,1,1,1
788,IMG_20211028_213655,2,2,1,2
789,IMG_20211028_213655_1,2,2,1,2
790,IMG_20211031_173357,2,2,1,2
791,IMG_20211031_173357_1,2,2,1,2
792,IMG_20211031_173403,2,2,1,2
793,IMG_20211031_173403_1,2,2,1,2
794,IMG_20211102_191054,2,2,1,2
795,IMG_20211102_191054_1,2,2,1,2
796,IMG_20211108_185925,2,1,0,1
797,IMG_20211108_185925_1,2,1,0,1
798,IMG_20211110_001719,2,2,1,2
799,IMG_20211110_001719_1,2,2,1,2
800,IMG_20211110_014437,2,1,0,1
801,IMG_20211110_023957,2,2,1,2
802,IMG_20211115_220333,2,2,1,1
803,IMG_20211117_215504,2,1,0,1
804,IMG_20211117_215504_1,2,1,0,1
805,IMG_20211117_224855,2,2,1,2
806,IMG_20211117_224855_1,2,2,1,2
807,IMG_20211117_232417,2,2,1,2
808,IMG_20211117_232417_1,2,2,1,2
809,IMG_20211117_232425,2,2,1,2
810,IMG_20211117_232425_1,2,2,1,2
811,IMG_20211118_224816,2,1,1,2
812,IMG_20211118_224816_1,2,1,1,2
813,IMG_20211119_004009,2,1,0,1
814,IMG_20211119_004009_1,2,1,0,1
815,IMG_20211119_010755,2,1,0,1
816,IMG_20211119_013122,2,1,0,1
817,IMG_20211119_013122_1,2,1,0,1
818,IMG_20211119_123823,2,1,0,1
819,IMG_20211119_123823_1,2,1,0,1
820,IMG_20211121_213111,2,2,1,2
821,IMG_20211121_223111,2,2,1,2
822,IMG_20211125_212840,2,1,1,1
823,IMG_20211125_225557,2,2,1,1
824,IMG_20211129_110520,2,1,0,1
825,IMG_20211129_110520_1,2,1,0,1
826,IMG_20211129_202945,2,2,1,2
827,IMG_20211129_202945_1,2,2,1,2
828,IMG_20211129_212414,2,2,1,2
829,IMG_20211129_212414_1,2,2,1,2
830,IMG_20211202_202136,2,2,1,2
831,IMG_20211202_205908,2,2,1,2
832,IMG_20211202_215533,2,2,1,2
833,IMG_20211209_192434,2,2,1,2
834,IMG_20211209_192434_1,2,2,1,2
835,IMG_20211209_201316,2,2,1,2
836,IMG_20211209_201316_1,2,2,1,2
837,IMG_20211213_175153,2,2,1,2
838,IMG_20211213_175153_1,2,2,1,2
839,IMG_20211214_171552,2,1,1,1
840,IMG_20211214_171552_1,2,1,1,1
841,IMG_20211214_191608,2,1,1,1
842,IMG_20211214_191608_1,2,1,1,1
843,IMG_20211214_205359,2,2,1,2
844,IMG_20211214_205359_1,2,2,1,2
845,IMG_20211219_191105,2,2,1,2
846,IMG_20211221_221403,2,2,1,2
847,IMG_20211221_221403_1,2,2,1,2
848,IMG_20211221_230440,2,2,1,2
849,IMG_20211221_230440_1,2,2,1,2
850,IMG_20211223_213309,2,2,1,2
851,IMG_20211223_221116,2,2,1,2
852,IMG_20211223_230118,2,2,0,1
853,IMG_20211223_233539,2,1,0,1
854,IMG_20211230_195531,2,1,0,1
855,IMG_20211230_195531_1,2,1,0,1
856,IMG_20211230_195537,2,1,0,1
857,IMG_20211230_195537_1,2,1,0,1
858,IMG_20220102_202527,2,2,1,2
859,IMG_20220102_202527_1,2,2,1,2
860,IMG_20220102_211542,2,2,1,2
861,IMG_20220102_211542_1,2,2,1,2
862,IMG_20220103_113543,2,2,1,2
863,IMG_20220103_113543_1,2,2,1,2
864,IMG_20220103_190520_1,2,1,1,0
865,IMG_20220103_190524,2,1,1,0
866,IMG_20220103_190524_1,2,1,1,0
867,IMG_20220103_190530_1,2,1,1,0
868,IMG_20220103_204230,2,2,1,2
869,IMG_20220103_212233,2,2,1,2
870,IMG_20220103_212235,2,2,1,2
871,IMG_20220103_212801,2,1,1,1
872,IMG_20220103_212801_1,2,1,1,1
873,IMG_20220103_213148,2,0,1,0
874,IMG_20220103_213148_1,2,0,1,0
875,IMG_20220103_224733,2,0,0,0
876,IMG_20220103_235639,2,2,1,2
877,IMG_20220103_235639_1,2,2,1,2
878,IMG_20220104_003520,2,1,0,1
879,IMG_20220104_005932,2,2,1,2
880,IMG_20220104_005932_1,2,2,1,2
881,IMG_20220104_022719,2,2,1,2
882,IMG_20220104_035024,2,2,1,2
883,IMG_20220104_042930,2,2,1,2
884,IMG_20220104_065914,2,2,1,2
885,IMG_20220104_093034,2,2,1,2
886,IMG_20220104_103048,2,1,1,0
887,IMG_20220104_112737,2,1,0,0
888,IMG_20220104_125004,2,2,1,2
889,IMG_20220106_202738,2,1,0,1
890,IMG_20220106_202738_1,2,1,0,1
891,IMG_20220110_204114,2,2,1,2
892,IMG_20220110_204114_1,2,2,1,2
893,IMG_20220110_210733,2,2,1,2
894,IMG_20220110_210733_1,2,2,1,2
895,IMG_20220110_215212,2,1,0,0
896,IMG_20220110_230547,2,2,1,2
897,IMG_20220112_143903,2,2,1,2
898,IMG_20220112_143903_1,2,2,1,1
899,IMG_20220113_094556,2,2,1,2
900,IMG_20220113_094556_1,2,2,1,2
901,IMG_20220113_115700,2,2,1,2
902,IMG_20220113_115700_1,2,2,1,2
903,IMG_20220113_131144,2,2,1,2
904,IMG_20220113_131144_1,2,2,1,2
905,IMG_20220113_212548,2,1,1,1
906,IMG_20220113_235151,2,1,0,1
907,IMG_20220114_020818,2,1,0,1
908,IMG_20220114_063512,2,1,1,1
909,IMG_20220114_063558,2,2,1,2
910,IMG_20220114_081054,2,1,1,1
911,IMG_20220114_081116,2,1,1,1
912,IMG_20220114_092809,2,1,1,1
913,IMG_20220114_092921,2,2,1,2
914,IMG_20220117_182010,2,2,1,2
915,IMG_20220118_233628,2,2,1,2
916,IMG_20220118_233628_1,2,2,1,2
917,IMG_20220202_135832,2,1,1,0
918,IMG_20220202_135832_1,2,1,1,0
919,IMG_20220202_142004_1,2,1,1,0
920,IMG_20220202_181715,2,1,0,1
921,IMG_20220202_181715_1,2,1,0,1
922,IMG_20220202_215305,2,2,1,2
923,IMG_20220202_215305_1,2,2,1,2
924,IMG_20220203_180811,2,2,1,2
925,IMG_20220203_180816,2,2,1,2
926,IMG_20220207_224143,2,2,1,2
927,IMG_20220208_184927,2,2,1,1
928,IMG_20220208_184927_1,2,2,1,1
929,IMG_20220208_200727,2,2,1,1
930,IMG_20220208_200727_1,2,2,1,1
931,IMG_20220208_203524,2,2,1,2
932,IMG_20220208_203524_1,2,2,1,2
933,IMG_20220208_210255,2,2,1,2
934,IMG_20220208_210255_1,2,2,1,2
935,IMG_20220208_214433,2,2,1,2
936,IMG_20220208_214433_1,2,2,1,2
937,IMG_20220208_220252,2,2,1,2
938,IMG_20220208_220252_1,2,2,1,2
939,IMG_20220208_231922,2,2,1,2
940,IMG_20220208_231922_1,2,2,1,2
941,IMG_20220210_202630,2,2,1,2
942,IMG_20220211_061924,2,2,1,2
943,IMG_20220214_190236,2,1,1,1
944,IMG_20220215_191341,2,2,1,2
945,IMG_20220215_195052,2,2,1,2
946,IMG_20220221_185422,2,2,1,2
947,IMG_20220221_185422_1,2,2,1,2
948,IMG_20220221_234957,2,2,1,2
949,IMG_20220221_234957_1,2,2,1,2
950,IMG_20220222_174322,2,2,0,2
951,IMG_20220222_174336,2,2,0,2
952,IMG_20220222_175234,2,2,1,2
953,IMG_20220222_180155,2,1,0,1
954,IMG_20220222_180205,2,1,0,1
955,IMG_20220222_181333,2,2,1,2
956,IMG_20220222_221953,2,2,1,2
957,IMG_20220222_221953_1,2,2,1,2
958,IMG_20220223_080655,2,2,1,2
959,IMG_20220223_080655_1,2,2,1,2
960,IMG_20220223_084208,2,1,0,1
961,IMG_20220223_084208_1,2,1,0,1
962,IMG_20220301_184623,2,2,1,2
963,IMG_20220301_192754,2,2,1,2
964,IMG_20220307_211416,2,2,1,2
965,IMG_20220307_214404,2,2,1,2
966,IMG_20220307_215443,2,2,1,2
967,IMG_20220307_222631,2,2,1,2
968,IMG_20220313_212357,2,2,1,2
969,IMG_20220313_213621,2,2,1,2
970,IMG_20220314_181516,2,2,1,2
971,IMG_20220314_190705,2,2,1,2
972,IMG_20220314_224440,2,2,1,2
973,IMG_20220315_065021,2,2,1,2
974,IMG_20220315_065025,2,2,1,2
975,IMG_20220315_204652,2,2,1,1
976,IMG_20220316_003211,2,2,1,1
977,IMG_20220316_030224,2,2,1,1
978,IMG_20220316_032527,2,2,1,1
979,IMG_20220316_053855,2,2,1,2
980,IMG_20220327_203152,2,2,1,2
981,IMG_20220327_203152_1,2,2,1,2
982,IMG_20220327_212323,2,1,0,1
983,IMG_20220327_213524,2,1,0,1
984,IMG_20220327_221242,2,1,0,1
985,IMG_20220327_223211,2,2,1,2
986,IMG_20220327_234710,2,2,1,2
987,IMG_20220328_190306,2,2,1,2
988,IMG_20220328_190306_1,2,2,1,2
989,IMG_20220329_153709,2,1,1,1
990,IMG_20220329_153709_1,2,1,1,1
991,IMG_20220329_165317,2,2,1,1
992,IMG_20220329_165317_1,2,2,1,1
993,IMG_20220404_225146,2,2,1,2
994,IMG_20220404_233158,2,2,1,2
995,IMG_20220404_233929,2,1,1,1
996,IMG_20220405_000008,2,2,1,2
997,IMG_20220405_011905,2,2,1,2
998,IMG_20220411_171515,2,0,1,0
999,IMG_20220411_180336,2,0,1,0
1000,IMG_20220411_182703,2,0,1,0
1001,IMG_20220411_182708,2,0,1,0
1002,IMG_20220411_192242,2,0,1,0
1003,IMG_20220411_192257,2,0,1,0
1004,IMG_20220411_194859,2,0,1,0
1005,IMG_20220411_215953,2,0,1,0
1006,IMG_20220411_235017,2,2,1,2
1007,IMG_20220412_001554,2,1,0,0
1008,IMG_20220412_005853,2,1,0,1
1009,IMG_20220418_063504,2,1,1,2
1010,IMG_20220418_063510,2,1,1,2
1011,IMG_20220418_185000,2,2,1,2
1012,IMG_20220418_194122,2,2,1,2
1013,IMG_20220418_215911,2,2,0,2
1014,IMG_20220418_215911_1,2,1,0,1
1015,IMG_20220419_232248,2,2,1,2
1016,IMG_20220419_232248_1,2,2,1,2
1017,IMG_20220420_071018_1,2,2,1,2
1018,IMG_20220421_155930,2,2,1,2
1019,IMG_20220421_184823,2,2,1,2
1020,IMG_20220421_191131,2,2,1,2
1021,IMG_20220421_202952,2,2,1,2
1022,IMG_20220421_211825,2,2,1,2
1023,IMG_20220425_172344,2,0,1,0
1024,IMG_20220425_172344_1,2,0,1,0
1025,IMG_20220426_000942,2,2,1,2
1026,IMG_20220426_000942_1,2,2,1,2
1027,IMG_20220426_043652,2,2,1,2
1028,IMG_20220426_043652_1,2,2,1,2
1029,IMG_20220426_043658,2,2,1,2
1030,IMG_20220426_043658_1,2,2,1,2
1031,IMG_20220426_045612,2,2,1,2
1032,IMG_20220426_045612_1,2,2,1,2
1033,IMG_20220426_045835,2,2,1,2
1034,IMG_20220426_045835_1,2,2,1,2
1035,IMG_20220426_045843,2,2,1,2
1036,IMG_20220426_045843_1,2,2,1,2
1037,IMG_20220426_051924,2,2,0,2
1038,IMG_20220426_051924_1,2,2,0,2
1039,IMG_20220426_052303,2,2,1,2
1040,IMG_20220426_052303_1,2,2,1,2
1041,IMG_20220426_052310,2,2,1,2
1042,IMG_20220426_052310_1,2,2,1,2
1043,IMG_20220426_055724,2,2,1,2
1044,IMG_20220426_055724_1,2,2,1,2
1045,IMG_20220426_060233,2,2,1,2
1046,IMG_20220426_060233_1,2,2,1,2
1047,IMG_20220426_060239,2,2,1,2
1048,IMG_20220426_060239_1,2,2,1,2
1049,IMG_20220426_061454,2,2,1,2
1050,IMG_20220426_061454_1,2,2,1,2
1051,IMG_20220426_061459,2,2,1,2
1052,IMG_20220426_061459_1,2,2,1,2
1053,IMG_20220426_091645,2,2,1,2
1054,IMG_20220426_091645_1,2,2,1,2
1055,IMG_20220426_091731,2,2,1,2
1056,IMG_20220426_091731_1,2,2,1,2
1057,IMG_20220426_103521,2,2,1,2
1058,IMG_20220426_103521_1,2,2,1,2
1059,IMG_20220426_194419,2,1,0,1
1060,IMG_20220426_194419_1,2,1,0,1
1061,IMG_20220426_201934,2,1,1,1
1062,IMG_20220426_201934_1,2,1,1,1
1063,IMG_20220426_203317,2,1,1,2
1064,IMG_20220426_203317_1,2,1,1,2
1065,IMG_20220426_210131,2,2,1,2
1066,IMG_20220426_214229_1,2,2,1,2
1067,IMG_20220427_040619,2,1,0,0
1068,IMG_20220427_040619_1,2,0,0,0
1069,IMG_20220427_043020,2,0,1,0
1070,IMG_20220427_043020_1,2,0,1,0
1071,IMG_20220427_181929,2,1,0,1
1072,IMG_20220428_200801,2,2,1,2
1073,IMG_20220428_210303,2,2,1,2
1074,IMG_20220428_221121,2,1,1,1
1075,IMG_20220428_221121_1,2,1,1,1
1076,IMG_20220428_234856,2,1,1,2
1077,IMG_20220428_234856_1,2,1,1,2
1078,PANO_20200407_221523,2,2,1,2
1079,PANO_20200407_221527,2,2,1,2
1080,PANO_20200818_174909,2,2,1,2
1081,PANO_20210330_062718,2,2,1,2
1082,tmp_1610355667809,2,2,1,2
